,Primacy_Agency,PWSID,PWS_Name,Sys_Size,Pb_Pipe,Pb_Connector,Galv_Pb,Galv_noPb,Unknown,no_reports,Total,county_fips,states_fips,FIPS,Total_Pb,pct_Pb
930,IA,IA9774033,SERGEANT BLUFF WATER SUPPLY,Medium,12,12,6,0,281,0,1811,774,19,19774,30,0.016565433
931,IA,IA9778054,SIOUX CITY WATER SUPPLY,Large,150,0,0,0,7232,0,29482,778,19,19778,150,0.00508785
932,IA,IA9926096,EAGLE GROVE WATER SUPPLY,Medium,0,320,0,0,0,0,1594,926,19,19926,320,0.200752823
933,ID,ID1090083,LUBY BAY WATER SYSTEM,Small,0,0,0,0,18,0,18,90,16,16090,0,0
934,ID,ID1090121,SANDPOINT PUBLIC WORKS DEPT,Medium,0,0,0,0,0,4675,4675,90,16,16090,0,0
935,ID,ID1280053,COEUR D ALENE CITY OF,Medium,0,0,0,3452,421,0,19655,280,16,16280,0,0
936,ID,ID2290023,MOSCOW WATER DEPT,Medium,0,0,0,500,653,0,6153,290,16,16290,0,0
937,ID,ID2310003,KAMIAH CITY OF,Small,0,0,0,50,0,0,556,310,16,16310,0,0
938,ID,ID2310005,NEZPERCE WATER DEPT,Small,0,0,0,0,213,0,284,310,16,16310,0,0
939,ID,ID2310006,REUBENS CITY OF,Small,0,0,0,0,0,0,23,310,16,16310,0,0
940,ID,ID2350003,CULDESAC CITY OF,Small,0,0,0,0,0,0,201,350,16,16350,0,0
941,ID,ID2350008,EATON MOBILE HOME COURT,Small,0,0,0,0,45,0,45,350,16,16350,0,0
942,ID,ID2350014,LEWISTON CITY OF,Medium,0,0,0,0,0,6048,6048,350,16,16350,0,0
943,ID,ID2350023,PECK WATER SYSTEM,Small,0,0,0,0,0,0,105,350,16,16350,0,0
944,ID,ID2350025,RED ROCK WATER LLC,Small,0,0,0,0,0,0,27,350,16,16350,0,0
945,ID,ID2350030,WAHA GLEN WATER DIST,Small,0,0,0,5,34,0,39,350,16,16350,0,0
946,ID,ID2350036,COUGAR RIDGE WATER & SEWER,Small,0,0,0,0,0,0,69,350,16,16350,0,0
947,ID,ID2350038,EAGLES POINTE SUBDIVISION,Small,0,0,0,0,0,0,52,350,16,16350,0,0
948,ID,ID2350040,RED PHEASANT WATER COMPANY LLC,Small,0,0,0,0,0,0,152,350,16,16350,0,0
949,ID,ID2350042,VIEW POINT SUBDIVISION,Small,0,0,0,0,0,0,18,350,16,16350,0,0
950,ID,ID3140009,BELLE AIRE ACRES 2,Small,0,0,0,0,0,0,101,140,16,16140,0,0
951,ID,ID3140013,CALDWELL CITY OF,Medium,0,300,0,0,0,0,18843,140,16,16140,300,0.015921032
952,ID,ID3140056,LAKERIDGE SECOND SUBD,Small,0,0,0,0,0,0,16,140,16,16140,0,0
953,ID,ID3140080,NAMPA CITY OF,Medium,4550,10607,0,0,19428,0,34585,140,16,16140,15157,0.438253578
954,ID,ID3140092,D AND S PURPLE SAGE RANCHETTES,Small,0,0,0,0,0,0,23,140,16,16140,0,0
955,ID,ID3140111,SKYLINE WATER ASSN,Small,0,0,0,0,0,0,22,140,16,16140,0,0
956,ID,ID3140125,TWIN BRIDGES SUBD,Small,0,0,0,0,0,0,12,140,16,16140,0,0
957,ID,ID3140233,SILVER SPUR SUBDIVISION,Small,0,0,0,0,0,0,31,140,16,16140,0,0
958,ID,ID3230074,SHADOW BUTTE ELEMENTARY SCHOOL,Small,0,0,0,0,0,0,1,230,16,16230,0,0
959,ID,ID3380005,FRUITLAND CITY OF,Medium,2096,0,0,3,1000,0,4192,380,16,16380,2096,0.5
960,ID,ID4010016,SUEZ,Large,0,0,0,618,0,0,76993,10,16,16010,0,0
961,ID,ID4010049,EAGLE WATER COMPANY INC,Medium,0,0,0,0,0,3959,3959,10,16,16010,0,0
962,ID,ID4010085,KUNA CITY OF,Medium,0,0,0,0,0,8761,8761,10,16,16010,0,0
963,ID,ID4010097,MERIDIAN WATER DEPT,Large,0,0,0,1475,369,0,45081,10,16,16010,0,0
964,ID,ID4010201,"EAGLE, CITY OF (EASTERN ZONE)",Medium,0,0,0,0,0,0,1372,10,16,16010,0,0
965,ID,ID4200032,MOUNTAIN HOME CITY OF,Medium,100,0,0,200,200,0,1000,200,16,16200,100,0.1
966,ID,ID4430033,MCCALL CITY OF,Medium,0,0,0,1830,0,0,3561,430,16,16430,0,0
967,ID,ID5070028,KETCHUM CITY OF,Medium,0,0,0,250,0,0,1900,70,16,16070,0,0
968,ID,ID5420058,TWIN FALLS CITY OF,Medium,0,0,0,0,0,17800,17800,420,16,16420,0,0
969,ID,ID6030008,CHUBBUCK CITY OF,Medium,0,0,0,11,1200,0,4211,30,16,16030,0,0
970,ID,ID6030043,POCATELLO CITY OF,Medium,0,0,0,21,79,0,100,30,16,16030,0,0
971,ID,ID6060007,BLACKFOOT CITY OF,Medium,0,0,0,3700,0,0,3700,60,16,16060,0,0
972,ID,ID6390001,AMERICAN FALLS CITY OF,Medium,0,40,0,250,0,0,1579,390,16,16390,40,0.025332489
973,ID,ID7100004,AMMON CITY OF,Medium,0,420,680,0,0,0,5732,100,16,16100,1100,0.191905094
974,ID,ID7100030,FALLS WATER COMPANY INC,Medium,0,231,0,1311,0,0,5812,100,16,16100,231,0.039745354
975,ID,ID7100039,IDAHO FALLS CITY OF,Medium,0,5050,3000,0,0,0,21545,100,16,16100,8050,0.373636575
976,ID,ID7260032,RIGBY CITY OF,Medium,0,0,0,800,300,0,1600,260,16,16260,0,0
977,IL,IL0070050,BELVIDERE,Medium,0,0,0,0,0,7414,7414,70,17,17070,0,0
978,IL,IL0190450,MAHOMET,Medium,0,0,0,12,0,0,2586,190,17,17190,0,0
979,IL,IL0195300,IL AMERICAN-CHAMPAIGN,Large,0,0,0,1152,12321,0,60254,195,17,17195,0,0
980,IL,IL0274700,NEW BADEN,Medium,0,0,0,1,763,0,1527,274,17,17274,0,0
981,IL,IL0310030,ALSIP,Medium,0,0,0,0,0,0,2361,310,17,17310,0,0
982,IL,IL0310120,BEDFORD PARK,Large,0,0,0,0,0,0,460,310,17,17310,0,0
983,IL,IL0310210,BERWYN,Medium,0,0,0,0,0,3865,3865,310,17,17310,0,0
984,IL,IL0310290,IL AMERICAN-LAKE WATER COMPANY,Large,0,0,0,0,0,2,2,310,17,17310,0,0
985,IL,IL0310810,EVANSTON,Large,11663,84,164,0,0,0,15120,310,17,17310,11911,0.78776455
986,IL,IL0310960,FRANKLIN PARK,Medium,3150,0,0,0,0,0,5917,310,17,17310,3150,0.532364374
987,IL,IL0311020,GLENVIEW,Large,4892,0,0,0,11366,0,16258,311,17,17311,4892,0.300898019
988,IL,IL0311110,HARVEY,Medium,100,0,0,200,200,0,1000,311,17,17311,100,0.1
989,IL,IL0311170,HAZEL CREST,Medium,2700,0,0,0,0,0,2700,311,17,17311,2700,1
990,IL,IL0311290,HOFFMAN ESTATES,Medium,0,40,0,0,0,0,15329,311,17,17311,40,0.002609433
991,IL,IL0311620,LEMONT,Medium,0,0,0,0,0,6342,6342,311,17,17311,0,0
992,IL,IL0311830,MAYWOOD,Medium,4420,0,0,0,0,0,4420,311,17,17311,4420,1
993,IL,IL0311860,MELROSE PARK,Large,0,0,0,0,0,5347,5347,311,17,17311,0,0
994,IL,IL0311980,MOUNT PROSPECT,Medium,584,0,0,0,6413,0,11079,311,17,17311,584,0.052712339
995,IL,IL0312070,NORTHBROOK,Medium,2262,621,0,0,0,0,12134,312,17,17312,2883,0.237596835
996,IL,IL0312220,OAK LAWN,Large,2219,0,0,0,41,0,3653,312,17,17312,2219,0.607445935
997,IL,IL0312670,RIVERSIDE,Medium,0,0,0,0,0,3038,3038,312,17,17312,0,0
998,IL,IL0314030,ARLINGTON HEIGHTS,Medium,6475,0,0,0,0,0,23284,314,17,17314,6475,0.278087957
999,IL,IL0314740,PARK FOREST,Medium,2,0,0,0,7009,0,8772,314,17,17314,2,0.000227998
1000,IL,IL0314910,TINLEY PARK,Large,22,0,0,243,322,0,23631,314,17,17314,22,0.00093098
1001,IL,IL0315300,NORTHWEST WATER COMMISSION,Large,0,0,0,0,0,5,5,315,17,17315,0,0
1002,IL,IL0315400,NORTHWEST SUBURBAN MUNICIPAL JAWA,Large,0,0,0,0,0,0,7,315,17,17315,0,0
1003,IL,IL0315770,HILLSIDE BERKELEY WATER COMMISSION,Medium,0,0,0,0,0,2,2,315,17,17315,0,0
1004,IL,IL0315880,LEYDEN TWSP WATER DISTRICT,Medium,0,0,0,0,0,2915,2915,315,17,17315,0,0
1005,IL,IL0316000,CHICAGO,Large,387095,0,42,0,118746,0,522571,316,17,17316,387137,0.740831389
1006,IL,IL0374850,SANDWICH,Medium,5,160,0,200,138,0,2870,374,17,17374,165,0.057491289
1007,IL,IL0430450,GLEN ELLYN,Medium,500,0,50,60,3691,0,8446,430,17,17430,550,0.065119583
1008,IL,IL0430551,LISLE,Medium,3,0,3,0,304,0,6341,430,17,17430,6,0.000946223
1009,IL,IL0434670,NAPERVILLE,Large,370,0,0,26,138,0,43843,434,17,17434,370,0.008439204
1010,IL,IL0435400,DU PAGE WATER COMMISSION,Large,0,0,0,0,0,82,82,435,17,17435,0,0
1011,IL,IL0490250,EFFINGHAM,Medium,0,0,0,0,0,0,5374,490,17,17490,0,0
1012,IL,IL0510350,VANDALIA,Medium,0,0,883,0,1404,0,2578,510,17,17510,883,0.342513576
1013,IL,IL0550050,BENTON,Medium,0,495,0,1000,1000,0,3869,550,17,17550,495,0.127940036
1014,IL,IL0555100,REND LAKE INTER-CITY WATER SYSTEM,Large,0,0,0,5,0,0,1383,555,17,17555,0,0
1015,IL,IL0570250,CANTON,Medium,775,0,0,0,1000,0,5770,570,17,17570,775,0.134315425
1016,IL,IL0730650,KEWANEE,Medium,233,0,0,0,1886,0,5550,730,17,17730,233,0.041981982
1017,IL,IL0770150,CARBONDALE,Medium,0,0,0,0,0,0,8101,770,17,17770,0,0
1018,IL,IL0775100,KINKAID AREA WATER SYSTEM,Medium,0,0,0,0,0,1,1,775,17,17775,0,0
1019,IL,IL0775200,MURDALE PWD,Medium,0,0,0,0,1396,0,1960,775,17,17775,0,0
1020,IL,IL0894070,AURORA,Large,5719,0,0,149,23674,0,49309,894,17,17894,5719,0.115982883
1021,IL,IL0894380,ELGIN,Large,11943,0,2,0,2115,0,33402,894,17,17894,11945,0.357613317
1022,IL,IL0950450,RIO,Small,0,0,0,0,0,0,115,950,17,17950,0,0
1023,IL,IL0950500,ST AUGUSTINE,Small,0,0,0,0,0,0,67,950,17,17950,0,0
1024,IL,IL0950550,VICTORIA,Small,0,0,0,0,0,0,166,950,17,17950,0,0
1025,IL,IL0950600,WATAGA,Small,0,0,0,0,0,0,391,950,17,17950,0,0
1026,IL,IL0950650,WILLIAMSFIELD,Small,0,0,0,0,0,0,275,950,17,17950,0,0
1027,IL,IL0955150,"CEDAR WATER COMPANY, INC.",Small,0,0,0,0,66,0,66,955,17,17955,0,0
1028,IL,IL0970500,HIGHLAND PARK,Medium,998,0,0,0,989,0,9416,970,17,17970,998,0.105989805
1029,IL,IL0970850,LAKE ZURICH,Medium,42,0,0,0,0,0,6879,970,17,17970,42,0.006105539
1030,IL,IL0971070,CENTRAL LAKE COUNTY JAWA,Large,0,0,0,0,0,24,24,971,17,17971,0,0
1031,IL,IL0971500,ROUND LAKE,Medium,0,0,0,0,0,5373,5373,971,17,17971,0,0
1032,IL,IL0971550,ROUND LAKE BEACH,Medium,0,0,0,4,0,0,8224,971,17,17971,0,0
1033,IL,IL0971900,WAUKEGAN,Large,7943,6000,0,619,2134,0,20808,971,17,17971,13943,0.670078816
1034,IL,IL0975600,GRANDWOOD PARK SUBDIVISION - LAKE CO PW,Medium,0,0,0,0,0,1810,1810,975,17,17975,0,0
1035,IL,IL0990300,LA SALLE,Medium,12,0,0,0,3564,0,3576,990,17,17990,12,0.003355705
1036,IL,IL0990850,PERU,Medium,2146,0,0,141,0,0,5050,990,17,17990,2146,0.424950495
1037,IL,IL0995200,UTL INC-LAKE HOLIDAY,Medium,0,0,0,0,0,0,1902,995,17,17995,0,0
1038,IL,IL1110100,CARY,Medium,17,2551,6,0,162,0,6430,110,17,17110,2574,0.400311042
1039,IL,IL1110150,CRYSTAL LAKE,Medium,1313,0,0,0,214,0,13650,110,17,17110,1313,0.096190476
1040,IL,IL1110350,HUNTLEY,Medium,11,0,8,0,0,0,10736,110,17,17110,19,0.001769747
1041,IL,IL1110600,MCHENRY,Medium,150,0,0,0,519,0,8000,110,17,17110,150,0.01875
1042,IL,IL1130200,BLOOMINGTON,Medium,4226,3705,468,0,27339,0,35738,130,17,17130,8399,0.235015949
1043,IL,IL1190550,HIGHLAND,Medium,0,0,0,0,0,5025,5025,190,17,17190,0,0
1044,IL,IL1190750,MARYVILLE,Medium,0,0,0,155,787,0,4091,190,17,17190,0,0
1045,IL,IL1194280,COLLINSVILLE,Medium,0,60,80,0,195,0,13000,194,17,17194,140,0.010769231
1046,IL,IL1195030,IL AMERICAN-GRANITE CITY,Medium,0,0,0,0,0,16125,16125,195,17,17195,0,0
1047,IL,IL1214220,CENTRALIA,Medium,0,0,0,0,0,0,7500,214,17,17214,0,0
1048,IL,IL1435030,IL AMERICAN-PEORIA,Large,231,1,38,26,55393,0,57812,435,17,17435,270,0.004670311
1049,IL,IL1450150,PINCKNEYVILLE,Medium,0,0,0,7,768,0,1817,450,17,17450,0,0
1050,IL,IL1495000,PIKE COUNTY PWD 1,Medium,0,0,0,0,0,0,2026,495,17,17495,0,0
1051,IL,IL1570100,CHESTER,Medium,0,0,0,690,0,0,2759,570,17,17570,0,0
1052,IL,IL1570450,RED BUD,Medium,45,0,0,0,200,0,1893,570,17,17570,45,0.023771791
1053,IL,IL1610140,EAST END WATER ASSOCIATION,Small,0,0,0,0,18,0,18,610,17,17610,0,0
1054,IL,IL1610410,HIGH CLIFF ESTATES,Small,0,0,0,0,0,0,224,610,17,17610,0,0
1055,IL,IL1614260,COAL VALLEY,Medium,0,0,0,0,0,1319,1319,614,17,17614,0,0
1056,IL,IL1615550,EDGINGTON WATER DISTRICT,Small,0,0,0,0,0,0,170,615,17,17615,0,0
1057,IL,IL1615728,HILLSDALE PROPERTIES,Small,0,0,0,0,0,0,23,615,17,17615,0,0
1058,IL,IL1615780,TOWER RIDGE SUBDIVISION,Small,0,0,0,0,0,0,22,615,17,17615,0,0
1059,IL,IL1617785,OAK GROVE MHP - ROCK ISLAND COUNTY,Small,0,0,0,0,50,0,50,617,17,17617,0,0
1060,IL,IL1635040,IL AMERICAN-EAST ST LOUIS,Large,789,0,0,0,44004,0,54670,635,17,17635,789,0.014432047
1061,IL,IL1671200,SPRINGFIELD,Large,10587,0,0,0,65,0,54803,671,17,17671,10587,0.193182855
1062,IL,IL1790350,MACKINAW,Medium,0,0,50,0,595,0,1349,790,17,17790,50,0.037064492
1063,IL,IL1790750,WASHINGTON,Medium,0,0,0,0,0,7473,7473,790,17,17790,0,0
1064,IL,IL1850200,MOUNT CARMEL,Medium,0,300,0,0,0,0,3200,850,17,17850,300,0.09375
1065,IL,IL1870150,MONMOUTH,Medium,520,0,0,0,3280,0,3960,870,17,17870,520,0.131313131
1066,IL,IL1970200,CHANNAHON,Medium,0,0,0,0,0,0,3945,970,17,17970,0,0
1067,IL,IL1970450,JOLIET,Large,1072,6602,0,1,16851,0,49681,970,17,17970,7674,0.15446549
1068,IL,IL1974151,IL AMERICAN-WEST SUBURBAN,Large,0,0,0,0,0,21416,21416,974,17,17974,0,0
1069,IL,IL2010300,ROCKFORD,Large,13685,0,0,0,24460,0,68245,10,17,17010,13685,0.200527511
1070,IL,IL2010450,IL AMERICAN-SOUTH BELOIT,Medium,23,0,0,0,1151,0,3392,10,17,17010,23,0.00678066
1071,IL,IL3138412,RIVER OF LIFE CHURCH,Small,0,0,0,0,0,0,1,138,17,17138,0,0
1072,IL,IL3161232,CAPTAIN JAMES A LOVELL FHCC,Medium,0,0,0,0,0,13,13,161,17,17161,0,0
1073,IN,IN2120119,MOUNT HOPE CHAPEL,Small,0,0,0,0,0,1,1,120,18,18120,0,0
1074,IN,IN2460073,LAPORTE COUNTY LIBRARY - UNION MILLS,Small,0,0,0,0,0,0,1,460,18,18460,0,0
1075,IN,IN5202020,FORT WAYNE - 3 RIVERS FILTRATION PLANT,Large,15000,500,0,0,3000,0,106173,202,18,18202,15500,0.145988151
1076,IN,IN5203002,COLUMBUS MUNICIPAL UTILITY,Medium,1750,0,0,0,5365,0,14230,203,18,18203,1750,0.122979621
1077,IN,IN5203008,SOUTHWESTERN BARTHOLOMEW WATER CORP.,Medium,0,0,0,0,0,0,3129,203,18,18203,0,0
1078,IN,IN5206003,LEBANON UTILITIES,Medium,89,0,0,0,268,0,4105,206,18,18206,89,0.021680877
1079,IN,IN5207002,NASHVILLE WATER DEPARTMENT,Medium,0,0,0,0,0,0,1326,207,18,18207,0,0
1080,IN,IN5210003,INDIANA AMERICAN WATER - CHARLESTOWN,Medium,0,0,0,0,2869,0,2869,210,18,18210,0,0
1081,IN,IN5210005,INDIANA AMERICAN WATER - S. INDIANA,Large,98,0,0,0,32022,0,32120,210,18,18210,98,0.003051059
1082,IN,IN5210011,SILVER CREEK WATER CORPORATION,Medium,0,0,0,0,2605,0,7552,210,18,18210,0,0
1083,IN,IN5212003,FRANKFORT WATER WORKS,Medium,0,1500,0,0,4347,0,5847,212,18,18212,1500,0.256541816
1084,IN,IN5214005,"ODON WATER UTILITIES, INC.",Medium,0,0,0,0,600,0,657,214,18,18214,0,0
1085,IN,IN5215003,CITY OF GREENDALE UTILITIES,Medium,0,24,0,35,1853,0,1912,215,18,18215,24,0.012552301
1086,IN,IN5215009,TRI-TOWNSHIP WATER CORPORATION,Medium,0,0,0,0,0,0,3925,215,18,18215,0,0
1087,IN,IN5216002,GREENSBURG MUNICIPAL WATER WORKS,Medium,0,0,0,0,100,0,5100,216,18,18216,0,0
1088,IN,IN5217001,AUBURN WATER DEPARTMENT,Medium,300,25,0,0,1609,0,5200,217,18,18217,325,0.0625
1089,IN,IN5218012,INDIANA AMERICAN WATER - MUNCIE,Medium,569,0,0,0,25955,0,26524,218,18,18218,569,0.02145227
1090,IN,IN5219002,DUBOIS WATER UTILITIES,Medium,0,0,0,0,3571,0,3571,219,18,18219,0,0
1091,IN,IN5219008,"IRELAND UTILITIES, INC.",Medium,0,0,0,0,1691,0,1691,219,18,18219,0,0
1092,IN,IN5219009,JASPER MUNICIPAL WATER UTILITY,Medium,653,1656,0,0,0,0,6286,219,18,18219,2309,0.367324213
1093,IN,IN5220009,GOSHEN WATER UTILITY,Medium,0,1600,73,0,1348,0,11329,220,18,18220,1673,0.147674111
1094,IN,IN5222002,"FLOYDS KNOBS WATER COMPANY, INC.",Medium,0,0,0,0,2443,0,2443,222,18,18222,0,0
1095,IN,IN5223005,VEEDERSBURG MUNICIPAL WATER SUPPLY,Small,0,0,0,9,944,0,994,223,18,18223,0,0
1096,IN,IN5224002,FRANKLIN COUNTY WATER ASSOCIATION,Medium,0,0,0,0,0,0,3815,224,18,18224,0,0
1097,IN,IN5226008,PRINCETON WATER DEPARTMENT,Medium,200,1100,0,0,1050,0,4350,226,18,18226,1300,0.298850575
1098,IN,IN5227014,MARION CITY WATER WORKS,Medium,0,0,0,0,9913,0,10763,227,18,18227,0,0
1099,IN,IN5228004,JASONVILLE WATER DEPARTMENT,Medium,0,20,0,0,380,0,2200,228,18,18228,20,0.009090909
1100,IN,IN5229009,"CITIZENS WATER OF WESTFIELD, LLC",Medium,0,0,0,0,0,0,16973,229,18,18229,0,0
1101,IN,IN5230004,GREENFIELD WATER UTILITY,Medium,0,0,0,0,346,0,8805,230,18,18230,0,0
1102,IN,IN5231005,"RAMSEY WATER COMPANY, INC.",Medium,0,0,0,0,0,0,6234,231,18,18231,0,0
1103,IN,IN5231007,TOWN OF ELIZABETH,Medium,0,0,0,0,0,0,1476,231,18,18231,0,0
1104,IN,IN5232002,BROWNSBURG WATER WORKS,Medium,0,0,0,0,3153,0,9969,232,18,18232,0,0
1105,IN,IN5234007,INDIANA AMERICAN WATER - KOKOMO,Medium,577,0,0,0,21046,0,21623,234,18,18234,577,0.026684549
1106,IN,IN5235005,HUNTINGTON WATER DEPARTMENT,Medium,0,0,0,0,4540,0,7516,235,18,18235,0,0
1107,IN,IN5236003,JACKSON COUNTY WATER UTILITY,Medium,0,180,0,0,5150,0,5830,236,18,18236,180,0.030874786
1108,IN,IN5238007,PORTLAND MUNICIPAL WATER PLANT,Medium,830,0,0,0,1184,0,2684,238,18,18238,830,0.30923994
1109,IN,IN5239001,CANAAN UTILITIES,Medium,0,0,0,0,168,0,1681,239,18,18239,0,0
1110,IN,IN5241005,INDIANA AMERICAN WATER - JOHNSON COUNTY,Medium,0,0,0,0,32245,0,32245,241,18,18241,0,0
1111,IN,IN5241007,PRINCES LAKE WATER DEPARTMENT,Medium,0,0,0,0,0,0,1753,241,18,18241,0,0
1112,IN,IN5242001,BICKNELL MUNICIPAL UTILITIES,Medium,150,0,0,0,1155,0,1505,242,18,18242,150,0.099667774
1113,IN,IN5242005,EDWARDSPORT WATER UTILITY,Medium,0,0,0,0,51,0,151,242,18,18242,0,0
1114,IN,IN5243030,INDIANA AMERICAN WATER - WARSAW,Medium,139,0,0,0,4981,0,5120,243,18,18243,139,0.027148438
1115,IN,IN5245011,DYER WATER DEPARTMENT,Medium,0,0,0,0,10,0,7504,245,18,18245,0,0
1116,IN,IN5245015,INDIANA AMERICAN WATER - NORTHWEST,Large,0,0,0,0,57623,0,74045,245,18,18245,0,0
1117,IN,IN5245020,HAMMOND WATER WORKS DEPARTMENT,Large,0,0,0,0,26052,0,26052,245,18,18245,0,0
1118,IN,IN5246017,LAPORTE WATER WORKS,Medium,2893,2932,0,0,1444,0,8400,246,18,18246,5825,0.693452381
1119,IN,IN5247001,BEDFORD CITY UTILITIES,Medium,0,0,0,0,5855,0,5855,247,18,18247,0,0
1120,IN,IN5247003,MITCHELL WATER DEPARTMENT,Medium,0,900,0,0,900,0,1800,247,18,18247,900,0.5
1121,IN,IN5247007,SOUTH LAWRENCE UTILITIES,Medium,0,0,0,0,0,0,2600,247,18,18247,0,0
1122,IN,IN5248002,ANDERSON WATER DEPARTMENT,Medium,693,6936,0,0,2775,0,27745,248,18,18248,7629,0.274968463
1123,IN,IN5248012,INGALLS WATER COMPANY,Medium,0,0,0,0,0,0,2000,248,18,18248,0,0
1124,IN,IN5249004,CITIZENS WATER - INDIANAPOLIS,Large,55060,0,0,0,20000,0,373060,249,18,18249,55060,0.1475902
1125,IN,IN5249005,CITY OF LAWRENCE UTILITIES,Medium,0,0,0,0,0,0,14904,249,18,18249,0,0
1126,IN,IN5249008,SPEEDWAY WATER WORKS,Medium,525,525,0,0,0,0,4989,249,18,18249,1050,0.210463019
1127,IN,IN5252016,PERU WATER DEPARTMENT,Medium,2000,0,0,600,1643,0,4843,252,18,18252,2000,0.412967169
1128,IN,IN5253001,"B&B WATER PROJECT, INC.",Medium,0,0,0,0,0,0,1840,253,18,18253,0,0
1129,IN,IN5253002,CITY OF BLOOMINGTON UTILITIES,Large,53,41,0,0,25217,0,25311,253,18,18253,94,0.0037138
1130,IN,IN5255019,CITIZENS WATER - MORGAN,Medium,0,0,0,0,0,0,2196,255,18,18255,0,0
1131,IN,IN5257010,LIGONIER WATER WORKS,Medium,0,0,0,0,0,0,1306,257,18,18257,0,0
1132,IN,IN5259004,PAOLI WATER DEPARTMENT,Medium,0,10,0,0,17,0,3627,259,18,18259,10,0.0027571
1133,IN,IN5264029,VALPARAISO DEPARTMENT OF WATER WORKS,Medium,569,0,10,0,4,0,14583,264,18,18264,579,0.039703765
1134,IN,IN5265006,MOUNT VERNON WATER WORKS,Medium,0,0,0,0,364,0,3264,265,18,18265,0,0
1135,IN,IN5267004,GREENCASTLE DEPARTMENT OF WATER,Medium,0,0,0,0,1880,0,3836,267,18,18267,0,0
1136,IN,IN5271009,MISHAWAKA UTILITIES,Medium,4000,0,0,0,3065,0,18236,271,18,18271,4000,0.219346348
1137,IN,IN5271014,SOUTH BEND WATER WORKS,Large,12000,12000,0,0,5000,0,46000,271,18,18271,24000,0.52173913
1138,IN,IN5272001,SCOTTSBURG WATER DEPARTMENT,Medium,0,460,0,0,476,0,3096,272,18,18272,460,0.148578811
1139,IN,IN5272002,STUCKER FORK WATER UTILITY,Medium,0,0,0,0,0,0,7648,272,18,18272,0,0
1140,IN,IN5274010,SANTA CLAUS WATER UTILITY,Medium,0,0,0,0,0,0,1797,274,18,18274,0,0
1141,IN,IN5276001,ANGOLA WATER DEPARTMENT,Medium,0,0,0,0,3155,0,3155,276,18,18276,0,0
1142,IN,IN5279013,LAFAYETTE WATER WORKS,Medium,5500,0,0,0,24008,0,29508,279,18,18279,5500,0.186390131
1143,IN,IN5279015,PURDUE UNIV. WATER WORKS,Medium,0,0,0,0,65,0,260,279,18,18279,0,0
1144,IN,IN5279016,ROYAL OAKS ESTATES,Small,0,0,0,0,0,0,47,279,18,18279,0,0
1145,IN,IN5279017,SHADELAND MOBILE HOME PARK,Small,0,0,0,0,0,0,76,279,18,18279,0,0
1146,IN,IN5279019,INDIANA AMERICAN WATER - WESTWOOD,Small,0,0,0,0,0,64,64,279,18,18279,0,0
1147,IN,IN5279020,INDIANA AMERICAN WATER - WEST LAFAYETTE,Medium,0,0,0,0,0,0,12998,279,18,18279,0,0
1148,IN,IN5279021,DAYTON WATER UTILITY,Small,0,0,0,0,0,0,542,279,18,18279,0,0
1149,IN,IN5279026,WILDCAT HIGHLANDS,Small,0,0,0,0,0,0,136,279,18,18279,0,0
1150,IN,IN5280004,TIPTON UTILITY SERVICE B,Medium,0,0,0,0,2375,0,2375,280,18,18280,0,0
1151,IN,IN5282002,EVANSVILLE WATER UTILITY,Large,1300,0,0,0,0,0,64800,282,18,18282,1300,0.020061728
1152,IN,IN5282003,GERMAN TOWNSHIP WATER DISTRICT INC.,Medium,0,0,0,0,0,0,4977,282,18,18282,0,0
1153,IN,IN5283004,CLINTON WATER UTILITY,Medium,0,0,0,0,1850,0,1943,283,18,18283,0,0
1154,IN,IN5284012,INDIANA AMERICAN WATER - TERRE HAUTE,Medium,0,0,0,0,24939,0,24939,284,18,18284,0,0
1155,IN,IN5287004,INDIANA AMERICAN WATER - NEWBURGH,Medium,0,0,0,0,8703,0,8703,287,18,18287,0,0
1156,IN,IN5289012,INDIANA AMERICAN WATER - RICHMOND,Medium,1527,0,0,0,13890,0,15417,289,18,18289,1527,0.099046507
1157,IN,IN5291011,MONTICELLO WATER WORKS,Medium,400,0,100,0,134,0,2634,291,18,18291,500,0.189825361
1158,KS,KS2000103,"IOLA, CITY OF",Medium,0,0,0,0,2743,0,2743,0,20,20000,0,0
1159,KS,KS2000110,ALLEN CO RWD 8,Small,0,0,0,0,0,0,321,0,20,20000,0,0
1160,KS,KS2000111,"HUMBOLDT, CITY OF",Small,0,0,0,0,175,0,975,0,20,20000,0,0
1161,KS,KS2000112,ALLEN CO RWD 4,Small,0,0,0,0,0,0,32,0,20,20000,0,0
1162,KS,KS2000116,"MORAN, CITY OF",Small,87,0,0,0,0,0,244,0,20,20000,87,0.356557377
1163,KS,KS2000117,ALLEN CO RWD 12,Small,0,0,0,0,0,0,25,0,20,20000,0,0
1164,KS,KS2000118,ALLEN CO RWD 13,Small,0,0,0,0,0,0,45,0,20,20000,0,0
1165,KS,KS2000304,"GARNETT, CITY OF",Medium,0,350,0,0,1350,0,1700,0,20,20000,350,0.205882353
1166,KS,KS2000511,ATCHISON CO RWD 5C,Medium,1,0,0,36,970,0,1453,0,20,20000,1,0.000688231
1167,KS,KS2001103,BOURBON CO RWD 2C,Medium,0,0,0,0,2943,0,2943,1,20,20001,0,0
